,protocol,domain_name,address,is_phished,long_url,having_@_symbol,redirection_//_symbol,prefix_suffix_seperation,sub_domains,shortening_service,domain_registration_length,dns_record,https_token,statistical_report
1398,http,appserrorsacoount.000webhostapp.com,recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
1399,http,promocoe7.sslblindado.com,,no,0,0,0,0,0,0,1,1,0,1
1400,http,sears.com,,no,0,0,0,0,0,0,1,1,0,1
1401,https,docs.scipy.org,doc/numpy-1.13.0/reference/arrays.nditer.html,no,2,0,0,0,0,0,1,1,0,1
1402,http,www.rail.us,jpmorganchasecustomerserviceupdates/,yes,2,0,0,0,0,0,1,1,0,1
1403,http,higheredprofessor.com,biz/busines/,yes,0,0,0,0,0,0,1,1,0,1
1404,https,app.greenhouse.io,embed/job_app?token=248916&gh_src=36td7o&s=linkedin&source=linkedin,no,1,0,0,0,0,0,1,1,0,1
1405,http,www.dinimizislam.com,detay.asp?aid=3889,no,0,0,0,0,0,0,1,1,0,1
1406,https,aws.amazon.com,premiumsupport/knowledge-center/#billing,no,2,0,0,0,0,0,1,1,0,1
1407,http,garner.com,,no,0,0,0,0,0,0,1,1,0,1
1408,https,aws.amazon.com,,no,0,0,0,0,0,0,1,1,0,1
1409,http,expert-travel.net,cli/amazon/payment.php?id=update_rlod?457670614ab7780a11b7f5ef8d04187ed2378300386a774fcb134dd92d9fe1d9,yes,1,0,0,1,0,0,1,1,0,1
1410,http,www.israeladvocacycalendar.com,invoicenew/invoice/814d24273874c9f30bdd27b20289ed24/,yes,1,0,0,0,0,0,1,1,0,1
1411,http,ipwhois.readthedocs.io,en/latest/,no,0,0,0,0,0,0,1,1,0,1
1412,http,informationaccounts484124.000webhostapp.com,recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
1413,http,pana.com.ph,wp-content/uploads/alibaba/index.php,yes,2,0,0,0,0,0,1,1,0,1
1414,https,hotelmorrodocareca.com.br,olami01/index.html,yes,0,0,0,0,0,0,1,1,0,1
1415,http,blog.prodact.io,,no,0,0,0,0,0,0,1,1,0,1
1416,https,rogerreupertsopa.com,chase/4eea4568973fe141760702d8979ad7aa/step1.php?cmd=login_submit&id=6bbb3a2c4b6269a5f1453b069923c8756bbb3a2c4b6269a5f1453b069923c875&session=6bbb3a2c4b6269a5f1453b069923c8756bbb3a2c4b6269a5f1453b069923c875,yes,1,0,0,0,0,0,1,1,0,1
1417,http,alliance-programs.com,ase/ok/particuliers/update/account-id0719615/update-account.php,yes,1,0,0,1,0,0,1,1,0,1
1418,http,rps.co.zw,real/t/y1.html,yes,0,0,0,0,0,0,1,1,0,1
1419,http,flickr.com,,no,0,0,0,0,0,0,1,1,0,1
1420,http,owlhq.net,".,./y1.html",yes,0,0,0,0,0,0,1,1,0,1
1421,https,xu2939.000webhostapp.com,,yes,0,0,0,0,0,0,1,1,0,1
1422,https,chase.com-verify-account-information.entranceonline.org,verification/22dm85c6068nm80ama9d/verif.php,yes,1,0,0,1,2,0,1,1,0,1
1423,http,computervision.wikia.com,wiki/manhattan_distance,no,2,0,0,0,0,0,1,1,0,1
1424,http,www.kloshpro.com,js/db/a/db/a/7/dropbx.z/document.html,yes,2,0,0,0,0,0,1,1,0,1
1425,https,www.gulfshield.com,uploads/gallery/mankind/secure/fiscal/manual/mail/a709fede8a8a5a0815356754e79a3658/,yes,1,0,0,0,0,0,1,1,0,1
1426,http,yourpeaceofmindinvestigations.net,mynewpanelfile222/admin/files/step2.php,yes,1,0,0,0,0,0,1,1,0,1
1427,https,docs.google.com,forms/d/1stkwshuwahfqa0kqg7li6amvtvwvtb9ux8susf-tcua/edit#response=acydbni9j2owl-hinw8txd5c86kgqirq9rh8ya4ksphgio0unhq95hznr4hggw,no,1,0,0,0,0,0,1,1,0,1
1428,http,www.umakantagiri.com,wp-admin/maiint/70bfd7a9f18f04825d172d6af000d3ba/confirm.html,yes,1,0,0,0,0,0,1,1,0,1
1429,https,surpassjobs.com,blockchain/blockchain/authorization.php?54296814-gmail_5467-yahoo_6982-hotmail_6576-other_email6243835875742736804,yes,1,0,0,0,0,0,1,1,0,1
1430,https,medium.com,topic/popular,no,0,0,0,0,0,0,1,1,0,1
1431,http,xoomer.alice.it,ebaitaliaverica/qcoactionzcompareqqcoentrypaga10244z10425qqp.html,yes,1,0,0,0,0,0,1,1,0,1
1432,http,thincube.co,,no,0,0,0,0,0,0,1,1,0,1
1433,http,cloudcreations.in,karaatt/good/77f516514ffc58cfb53357a7fbee4d19/login.php?cmd=login_submit&id=60ba1bfe6dbaa907b7391cc85f96228e60ba1bfe6dbaa907b7391cc85f96228e&session=60ba1bfe6dbaa907b7391cc85f96228e60ba1bfe6dbaa907b7391cc85f96228e,yes,1,0,0,0,0,0,1,1,0,1
1434,http,amazon-account-manage.amazon-webapps-account-alert.tk,ap/carda.php?7fedf89c7418d32bf350021-adds_virefication4d9fd0fedf89c7418d32bf5,yes,1,0,0,1,0,0,1,1,0,1
1435,http,maps.google.com,,no,0,0,0,0,0,0,1,1,0,1
1436,http,www.glenbrookdental.com.au,media/cms/themes/4ec9e/index3.html,yes,2,0,0,0,2,0,1,1,0,1
1437,http,www.computerworlduk.com,galleries/careers/best-data-scientists-follow-on-twitter-3644862/,no,1,0,0,0,0,0,1,1,0,1
1438,http,mudraksh.com,box/yah/t/y1.html,yes,0,0,0,0,0,0,1,1,0,1
1439,https,accounts.google.com,signin/v2/sl/pwd?continue=https%3a%2f%2fmail.google.com%2fmail%2f&service=mail&sacu=1&rip=1&flowname=glifwebsignin&flowentry=servicelogin&cid=1&navigationdirection=forward,no,1,0,0,0,0,0,1,1,1,1
1440,http,coklatlucu.com,wp-includes/js/js/home/login.php?cmd=login_submit&id=4dd833bf0ec23ced447d5e9e178b7a0f4dd833bf0ec23ced447d5e9e178b7a0f&session=4dd833bf0ec23ced447d5e9e178b7a0f4dd833bf0ec23ced447d5e9e178b7a0f,yes,1,0,0,0,0,0,1,1,0,1
1441,http,renegadesforchange.com.au,cgi/lfaenro/es/,yes,0,0,0,0,0,0,1,1,0,1
1442,https,sakau3242.000webhostapp.com,recovery-chekpoint-login-1.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
1443,https,cofounderslab.com,dashboard/candidates/my-connections,no,2,0,0,0,0,0,1,1,0,1
1444,https,apply.ycombinator.com,app,no,0,0,0,0,0,0,1,1,0,1
1445,https,www.elpaisvallenato.com,wp-includes/text/diff/engine/image/ap/email.php,yes,1,0,0,0,0,0,1,1,0,1
1446,https,m.pge.com,index.html#dashboard,no,0,0,0,0,0,0,1,1,0,1
1447,https,ocw.mit.edu,courses/electrical-engineering-and-computer-science/6-00-introduction-to-computer-science-and-programming-fall-2008/,no,1,0,0,0,0,0,1,1,0,1
1448,http,whois.domaintools.com,financialsupport.co.za,no,0,0,0,0,0,1,1,1,0,1
1449,https,fb-app-lockingsa.000webhostapp.com,recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,1,0,0,1,1,0,1
1450,http,bridalandmysweet15.com.ar,noma/boa201777/fa409338266aec6da7887b9cf16625ee/confirm.php?cmd=login_submit&id=872168e0ebc343f7cd9e45b3598bd668872168e0ebc343f7cd9e45b3598bd668&session=872168e0ebc343f7cd9e45b3598bd668872168e0ebc343f7cd9e45b3598bd668,yes,1,0,0,0,0,0,1,1,0,1
1451,https,facebook.github.io,jest/,no,0,0,0,0,0,0,1,1,0,1
1452,https,www.elpaisvallenato.com,wp-includes/text/diff/engine/image/ap/email.php,yes,1,0,0,0,0,0,1,1,0,1
1453,http,encore.mountainview.gov,"iii/encore/homepage,advancedquerycomponent.searchformcomponent.sdirect",no,1,0,0,0,0,0,1,1,0,1
1454,https,accounts.google.com,servicelogin/signinchooser?service=wise&passive=1209600&continue=https%3a%2f%2fdrive.google.com%2fdrive%2fu%2f4%2fquota&followup=https%3a%2f%2fdrive.google.com%2fdrive%2fu%2f4%2fquota&flowname=glifwebsignin&flowentry=servicelogin,no,1,0,0,0,0,0,1,1,1,1
1455,http,dev1.redanchormedia.com,mans/online/asb.co.nz/,yes,0,0,0,0,0,0,1,1,0,1
1456,http,www.antibishie.com,open/new/eec1b46d86f90f6d1228804136669506/,yes,2,0,0,0,0,0,1,1,0,1
1457,https,maned.com,software/ips-components/,no,0,0,0,0,0,0,1,1,0,1
1458,http,priact.org,write/effa14fe183ce231182b9c543061275d/confirm.html,yes,2,0,0,0,0,0,1,1,0,1
1459,http,www.stephanehamard.com,components/com_joomlastats/fr/686eef34b098cb959655b2780e4b85dc/,yes,1,0,0,0,0,0,1,1,0,1
1460,http,www.citylab.com.pk,lloyds09/page2.html,yes,0,0,0,0,2,0,1,1,0,1
1461,http,googleads.g.doubleclick.net,pcs/click?xai=akaojsubkuk4yjlrtad0j1f9y9wun32kesvv6pchijpzyugyi38gqg-5fcvt83st1xie8iktb4pbf6rf2im4h6gvvqr5uicspojy90r7cmcpg57g4j_jez0pzi2tucn1v4uqh3p2_rig9oxwnc0dhjxuoljkshw84f3ahm6gasyzvivpxoxqjcxlqbwrogruyll9mufak9gdvoqepaycgovs0qf57yj9bywmwzsxt5ds7nxzs49lhhbbc1g&sig=cg0arkjszpxfvuh_wvvc&adurl=http,no,1,0,0,0,2,0,1,1,1,1
1462,http,pest-control-in-houston.com,bob/dpbx/,yes,0,0,0,1,0,0,1,1,0,1
1463,http,craftingforwellness.org,web/mpp/update/websc-carding.php,yes,2,0,0,0,0,0,1,1,0,1
1464,https,hangouts.google.com,call/6o4svm2xtnclxjh2nhnzhw77dyu,no,2,0,0,0,0,0,1,1,0,1
1465,https,cbw-properties.com,rental-application/,no,0,0,0,1,0,0,1,1,0,1
1466,http,www.landleader.com,fboauth/connect?destination=user&code=aqbyvztqekueipmhumid4ars87kl6vubsnynet0arne6yasvcrkhg5yjeu2_l0jc1cabqhu81iiqreowar6j-ephtf1v1d-6er6ssakkssec9vjg3bwikhfmkgkx-5vcrbvqffw5bbhdmd-erbqmcjlrt2n_ubizzi8r2ggbfdtv6yr6qn3i9nyg3zsxugxwqsvwxz3p8ybxhfhgt2xvzlzwhczmfhrty_an2bocc-9jgtvnb8xurs7zpi5nmn4wrsu5ivzuhl2ano9eeapoaadj-ikzfaujcxjtkyei8ahroar_p_-ynj2ns_xgadvrks4b5oask_qkdqdmyf_z42vzfegfpuh8nqlabclrlnugeg#_=_,no,1,0,0,0,0,0,1,1,0,1
1467,http,printerschoiceinc.com,wp-includes/images/wlw/wellsfargo.com.89view.se9394/746774c4891f28d7121abc7fb60a8926/confirm.html,yes,1,0,0,0,0,0,1,1,0,1
1468,http,gechu.000webhostapp.com,lowsd.html,yes,0,0,0,0,0,0,1,1,0,1
1469,http,208.76.92.145,~updjcom/dpp/,yes,0,0,0,0,2,0,1,1,0,1
1470,http,l.cymmetria.com,thank-you-for-downloading-wp?submissionguid=7e4891d8-3ecd-4bb9-902c-1bf6502bf03c,no,1,0,0,0,0,0,1,1,0,1
1471,http,battlefrontstar.ml,online/asb.co.nz,yes,0,0,0,0,0,0,1,1,0,1
1472,http,www.gartner.com,analyst/37792,no,0,0,0,0,0,0,1,1,0,1
1473,http,www.confirmation-pages61540.com,verification17/payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,1,0,0,1,1,0,1
1474,http,rapturerebuttal.com,slineatly/aol/,yes,0,0,0,0,0,0,1,1,0,1
1475,http,ramenburgeranaketiga.com,templates/allieddirect/allieddirect/2ndverification.html,yes,1,0,0,0,0,0,1,1,0,1
1476,http,tslimpact.com,wp-content/cache/config/regional/f12ec56e77b26d57de9349c44186d29f/,yes,1,0,0,0,0,1,1,1,0,1
1477,http,ilona.com,wcmilona/wp-includes/simplepie/data/77df1f088ec38c2fc593554a1a758c3e,yes,1,0,0,0,0,0,1,1,0,1
1478,http,app.jobvite.com,companyjobs/careers.aspx?c=qj29vfwz&j=obdzyfwv&k=apply,no,1,0,0,0,0,0,1,1,0,1
1479,http,www.callinginthe1unapologetically.com,mobile/2d91da44f52965014a54354d75d3781f,yes,1,0,0,0,0,0,1,1,0,1
1480,http,static.boredpanda.com,blog/wp-content/uploads/2015/07/funny-world-map-donald-trump-latest-raw.jpeg,no,1,0,0,0,0,0,1,1,0,1
1481,http,r75192li.myutilitydomain.com,public2/godgoodness.html,yes,2,0,0,0,0,0,1,1,0,1
1482,http,www.confirmation-pages61540.com,verification17/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,1,0,0,1,1,0,1
1483,http,mobilefree.i.abonnement-frds.com,jnhaytz62tgs7t2f7tyugsyg27z/71hsgh2gsjh2jhsh26tsv2us76/jzi2zhui2hziuyhsnjash726zs27/af52fcf8d4c8fe49f01d34c9bd159c9b/2c84a84ae3e3ad9d9db9bb05a225997d/d3b82983153506467f2993ac6a081190/moncompte/,yes,1,0,0,1,2,0,1,1,0,1
1484,http,affiliates.jamplay.com,idevaffiliate.php?id=512&url=253,no,2,0,0,0,0,0,1,1,0,1
1485,http,kotobukiya-pure.com,comin_of_age/js/themes/support/new/jk/index.htm,yes,2,0,0,1,0,0,1,1,0,1
1486,https,myaccount.google.com,u/4/?utm_source=ogb&utm_medium=act&pli=1,no,2,0,0,0,0,0,1,1,0,1
1487,https,farjana.me,newday/office%202017%20new,yes,0,0,0,0,0,0,1,1,0,1
1488,https,login.yahoo.com,account/logout?logout=1&.done=https%3a%2f%2fwww.flickr.com&.direct=2,no,1,0,0,0,0,0,1,1,1,1
1489,http,www.robotzone.com.hk,images/js/contatos/red.php,yes,2,0,0,0,2,0,1,1,0,1
1490,https,airtable.news,tagged/product,no,0,0,0,0,0,0,1,1,0,1
1491,http,btholt.github.io,complete-intro-to-react,no,0,0,0,0,0,0,1,1,0,1
1492,http,www.diken.com.tr,akin-ozturkun-telefon-konusmalari-cankayaya-gidecegiz-izin-verin/,no,1,0,0,0,2,0,1,1,0,1
1493,https,www.gulfshield.com,uploads/gallery/mankind/secure/fiscal/manual/mail,yes,1,0,0,0,0,0,1,1,0,1
1494,http,www.skickapaket.net,boscolee/newyahoo/yahoo%21mailupgrade.html,yes,2,0,0,0,0,0,1,1,0,1
1495,http,www.jocuri-kizi.ro,clase/paypal.sirvec.sco.32435456659675897647563543647398758746385475647658746756487/confirmadress.php#/_flow&session=pnluc3mehjjhi55454op215lmp87878ijq9wuub3cfpg7mo2dssmkja2121545487kjjhhg5548782121548llopm54548,yes,1,0,0,1,0,0,1,1,0,1
1496,http,californiapharmacy.com,components/com_jce/home/index.html,yes,2,0,0,0,0,0,1,1,0,1
1497,http,www.gardensofsophia.org,drepbax/b5d7579f83eb27b8df99860ebc487b4e,no,2,0,0,0,0,0,1,1,0,1
1498,http,imprezyhistoryczne.com,wp-admin/user/acct/1/,yes,0,0,0,0,0,0,1,1,0,1
1499,https,lookingmang.000webhostapp.com,apps/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
1500,http,smokeliq.com,google/index.php,yes,0,0,0,0,0,0,1,1,0,1
1501,http,signin.amazon.co.uk-prime.form-unsuscribe.id-5560.naturalsoap.com.au,id/ap/?f05f78cbeb9621b3e8c54bdf592be604.=utf8&amp;openid.assoc_handle=gbflex&amp;openid.claimed_id=http,yes,1,0,0,1,1,0,1,1,1,1
1502,https,console.soracom.io,#/groups/24c2e263-5e93-4ef1-b5e6-1169fa8ea7a8,no,2,0,0,0,0,0,1,1,0,1
1503,http,email.foursquare.com,wf/click?upn=xs3w0hymcqvd8ll3cgfbo2gpubt3kbt1x5tjlplcgqthdpy9u81tg5-2fsyv5723fzmafpt5jz9wr4jlvuw-2fgkjw-3d-3d_0ga8eyrn5onkbfjcjuf3zyygyebjeqpccjakb-2bh1ksizjix5l8b2yikw5d-2f41y-2bdue2t260qdwcpjz5vgqw8zwh99avrnlg3e6wcka278se32yt6ilalmz196-2btd1mlvdtixmwzu4sroc-2fblwj8ysa2xy6nsbahixqjp-2fkrmq0iffpoh34h7oobo5-2fjxai0a-2fecouq4x5v2mpinizm0ks8tonxam3xlayoj8biuxmb8k3hpyu8lzeauxns-2bvveg6bt7cvk-2bhmbbq3qtnpzipg0tpxfjkooxfgmv-2beq6pl5wnuv91epyydwks-2f5hkhhesdpwtkhnyswpun50kv8euspekk9zb8qqvtd1n-2f2-2bnjhjgwrfnohhl-2bnbyykty6ll3o5ysbshyslq5f6dzlyvikyd5fggsrsegrc9nmnadpiyspdzzbnn1xxllacxazc58n5swawoufxu2qsbo-2fz58betq1rpinjydek3lr388mlxkmb-2b3rhx8417zz91lsrv2cf3a-2fne4jehho6wdub9dfbqrkftrmw7lhemxonz2regvklraqyfer0-2fjni188izdn95a0pur9ujtanu2rx6vtq-3d-3d,no,1,0,0,0,0,0,1,1,0,1
1504,https,www.elpaisvallenato.com,wp-includes/text/diff/engine/image/ap/email.php,yes,1,0,0,0,0,0,1,1,0,1
1505,http,stephanehamard.com,components/com_joomlastats/fr/807cd8a8f8e6e4a50de578255813656b/,yes,1,0,0,0,0,0,1,1,0,1
1506,http,googledrive-secureddocuments-services-googleretrieve-uploadsafe.mellatworld.org,google/,yes,1,0,0,1,0,0,1,1,0,1
1507,https,steuntonsstreven.nl,loop/ec31bd11a65f826af5e82bf3d2245549/confirm.html,yes,1,0,0,0,0,0,1,1,0,1
1508,http,www.hurriyet.com.tr,sporarena/galeri-lucescu-sok-oldu-bu-isimlerden-hemen-vazgecin-40534336#page-2,no,1,0,0,0,2,1,1,1,0,1
1509,https,gobecauseitmatters.com,wp-admin/includes/cba/auuu/4a7b97431a213e25164c9e218eb0a31b5164c9e218eb0a31b/4a7b97435164c9e218eb0a31b/billing.php?cmd=_account-details&session=3a801e9cf415f47566951e0d72afcef1&dispatch=089261a07734e02187552702a6c14cec54caa716,yes,1,0,0,0,0,0,1,1,0,1
1510,http,www.scuolasci-dolomiti.it,includes/usaa/verification/17d79m1382ccb69539m0/email.php,yes,1,0,0,1,0,0,1,1,0,1
1511,http,wikipedia.org,,no,0,0,0,0,0,0,1,1,0,1
1512,http,craftingforwellness.org,web/mpp/update/websc-carding.php,yes,2,0,0,0,0,0,1,1,0,1
1513,https,go.skype.com,sfw,no,0,0,0,0,0,0,1,1,0,1
1514,http,nutch.apache.org,,no,0,0,0,0,0,0,1,1,0,1
1515,http,www.pasajedebus.cl,information/step3.php,yes,0,0,0,0,0,0,1,1,0,1
1516,https,app-1506806908.000webhostapp.com,public/revery/revery/error_card.html?wo9spdzhykzcx2hxhwi8igyrqlqdqot&expires=5183999&signed_key=14750ef6ccc9d69c326c97bf81a1ac34#_=_,yes,1,0,0,1,0,0,1,1,0,1
1517,http,www.confirmation-pages-recover.com,verification/recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,1,0,0,1,1,0,1
1518,https,login.live.com,ppsecure/post.srf?wa=wsignin1.0&rpsnv=13&ct=1503212902&rver=6.7.6626.0&wp=mbi_ssl&wreply=https%3a%2f%2flw.skype.com%2flogin%2foauth%2fproxy%3fclient_id%3d578134%26redirect_uri%3dhttps%253a%252f%252fweb.skype.com%252f%253fopenpstnpage%253dtrue%26site_name%3dlw.skype.com&lc=1033&id=293290&mkt=en-us&psi=skype&lw=1&cobrandid=90010&client_flight=hsu%2creservedflight33%2creservedflight67&username=someuser&contextid=f33113d45b8f53f8&bk=1503212903&uaid=aaea3ea2bf96145301706586f3909c93&pid=0,no,1,0,0,0,0,0,1,1,1,1
1519,http,link.edx.org,manage/optout?email=sommmuser@gmail.com,no,2,1,0,0,0,0,1,1,0,1
1520,http,info0778112rf.000webhostapp.com,payment-update-01.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
1521,https,login.yahoo.com,account/activity/authorized-apps?context=cpw&review=1&done=https%3a%2f%2fwww.flickr.com%2faccount%2f%3fdone_yahoo%3d1&scrumb=srcxut0lguu,no,1,0,0,0,0,0,1,1,1,1
1522,http,www.servinauticbalear.com,don/fidelity-loooo-update000000/secure/final.php,yes,1,0,0,0,0,0,1,1,0,1
1523,http,weddingcarsflintshire.com,drpboxdocs/,yes,0,0,0,0,0,0,1,1,0,1
1524,http,anapalife.ru,floor/mani/mani/9feaf7f8354ad68ba40e29d70cd05405/,yes,2,0,0,0,0,0,1,1,0,1
1525,https,medium.com,the-mission/why-i-launched-a-one-dollar-marketing-agency-3b8a37912a57,no,1,0,0,0,0,0,1,1,0,1
1526,http,jltl.org,gus/home/liamg3.php,yes,0,0,0,0,0,0,1,1,0,1
1527,http,paypal.com.uk.signin.priauth.nav.f9a348bf60bbc6569f2.solutionslaw.com.au,paypalupdate/web/security.html,yes,1,0,0,0,1,0,1,1,0,1
1528,https,killerlogstext.000webhostapp.com,recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
1529,http,arikitingas.000webhostapp.com,payment-update-0.html?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
1530,http,name.com,,no,0,0,0,0,0,0,1,1,0,1
1531,https,mail.google.com,mail/u/0/#inbox/15ce4f93b087e92a,no,2,0,0,0,0,0,1,1,0,1
1532,http,www.amideast.org,,no,0,0,0,0,0,0,1,1,0,1
1533,https,logrhythm.com,solutions/security/threat-intelligence/,no,2,0,0,0,0,0,1,1,0,1
1534,http,emt-refund-deposit.azkacompanies.com,cibc/bank/billing2.php,yes,2,0,0,1,0,0,1,1,0,1
1535,http,xfinity.com,,no,0,0,0,0,0,0,1,1,0,1
1536,http,vault.com,,no,0,0,0,0,0,1,1,1,0,1
1537,http,blogs.gartner.com,lawrence-pingree/2016/07/06/are-gartner-clients-interested-in-threat-deception/,no,1,0,0,0,0,0,1,1,0,1
1538,http,cran.r-project.org,mirrors.html,no,0,0,0,1,0,0,1,1,0,1
1539,http,cnn.com,,no,0,0,0,0,0,0,1,1,0,1
1540,http,www.cs.waikato.ac.nz,ml/weka/downloading.html,no,0,0,0,0,1,0,1,1,0,1
1541,http,bodrumescortvip.net,wp-includes/images/wlw/alibabafudnewpage/step2.php?user2=,yes,1,0,0,0,0,0,1,1,0,1
1542,https,anaisjg.squarespace.com,,no,0,0,0,0,0,0,1,1,0,1
1543,http,www.scuolasci-dolomiti.it,includes/usaa/verification/17d79m1382ccb69539m0/email2.php,yes,1,0,0,1,0,0,1,1,0,1
1544,http,verifi-clients.com,cibc/,yes,0,0,0,1,0,0,1,1,0,1
1545,http,www.hbo.com,order/order-hbo.html,no,0,0,0,0,0,0,1,1,0,1
1546,https,archive.ics.uci.edu,ml/machine-learning-databases/00327/,no,2,0,0,0,2,0,1,1,0,1
1547,https,console.soracom.io,#/login?resource_type=subscriber&resource_id=295057330041353&from=1501278240000&to=1501364640000&ar=true&coverage_type=g&return_to=%2fdata,no,1,0,0,0,0,0,1,1,0,1
1548,https,cofounderslab.com,dashboard/messages,no,0,0,0,0,0,0,1,1,0,1
1549,https,api.twitter.com,oauth/authenticate?oauth_token=ssob0aaaaaaaag8aaaabxqqzltw&oauth_callback=https%3a%2f%2fwww.upwork.com%2fsignup%2foauth%2ftwitter-callback,no,1,0,0,0,0,0,1,1,1,1
1550,http,www.crucedoslagosandinos.com,images/information/step2.php,yes,2,0,0,0,0,0,1,1,0,1
1551,http,fandom.wikia.com,,no,0,0,0,0,0,0,1,1,0,1
1552,http,newton.newtonsoftware.com,career/applyjob.action,no,2,0,0,0,0,0,1,1,0,1
1553,https,someuser.wixsite.com,barrys,no,0,0,0,0,0,0,1,1,0,1
1554,https,bitcoin.org,en/developer-documentation,no,0,0,0,0,0,0,1,1,0,1
1555,https,srimanwoodworks.com,service/wells/w/w/signon/wellsfargo/session.cgiscreenid=signon.htm,yes,1,0,0,0,0,0,1,1,0,1
1556,http,saralaska.org,grafiks/gdoc-secure/0006a2ff1c346bb44d56104e023f78b8,yes,2,0,0,0,0,0,1,1,0,1
1557,https,machinelearningmastery.com,?s=false+positive&submit=search,no,2,0,0,0,0,0,1,1,0,1
1558,http,zagrosn.com,kcfinder/themes/default/img/icons/alibaba/index.php?email=alex.king%40aquilasofa.com,yes,1,0,0,0,0,0,1,1,0,1
1559,https,l.facebook.com,l.php?u=https%3a%2f%2fwww.economist.com%2fnews%2fscience-and-technology%2f21728614-machines-read-faces-are-coming-advances-ai-are-used-spot-signs&h=atoiwdmliqkikef4-df0exvi2uopg8qwrt4gjdulgcbofnctopiizzsgydoh20pac23iyvux0nlmvr-73clw9tsaxojxtbw7s4galjoabokiwwkt-q3fl1slolpaoiib3v73jkfwi2ukr8h-vt1hbowcyogpgtjlsg,no,1,0,0,0,0,1,1,1,1,1
1560,http,www.bloomberg.com,research/stocks/people/person.asp?personid=364362476&privcapid=7675730,no,1,0,0,0,0,0,1,1,0,1
1561,http,www.jocuri-kizi.ro,clase/paypal.sirvec.sco.32435456659675897647563543647398758746385475647658746756487/confirmadress.php#/_flow&session=pnluc3mehjjhi55454op215lmp87878ijq9wuub3cfpg7mo2dssmkja2121545487kjjhhg5548782121548llopm54548,yes,1,0,0,1,0,0,1,1,0,1
1562,https,careers.tenable.com,jobs/product-manager,no,0,0,0,0,0,0,1,1,0,1
1563,http,jobs.jobvite.com,careers/linkedin/job/oek15fwo?s=linkedin&__jvst=job+board&__jvsd=linkedin,no,1,0,0,0,0,0,1,1,0,1
1564,http,infoway.com.tr,,no,0,0,0,0,0,0,1,1,0,1
1565,https,asda243.000webhostapp.com,recovery-answer.html?=10065877425?fb_source=bookmark_apps&ref=bookmarks&count=0&fb_bmpos=login_failed,yes,1,0,0,0,0,0,1,1,0,1
1566,http,secure-halifax.co.uk,auth/index.php,yes,0,0,0,1,0,1,1,1,0,1
1567,https,help.overdrive.com,,no,0,0,0,0,0,0,1,1,0,1
1568,http,vodafone.com.tr,,no,0,0,0,0,0,0,1,1,0,1
1569,http,tslimpact.com,medsynaptic/wp-content/themes/twentyseventeen/template-parts/navigation/default/fd4ee519eac9c4b6cf22adfe729ed814/,yes,1,0,0,0,0,1,1,1,0,1
1570,http,intertact1ssl.com,book/cibc/step2.php,yes,0,0,0,0,0,0,1,1,0,1
1571,http,www.pasajedebus.cl,information/step3.php,yes,0,0,0,0,0,0,1,1,0,1
1572,http,assets2.bigthink.com,system/idea_thumbnails/60851/primary/trumps_view_of_the_world.jpg?1461610815,no,1,0,0,0,0,0,1,1,0,1
1573,http,newegypthistoricalsociety.com,,no,0,0,0,0,0,0,1,1,0,1
1574,http,demostores.openmind.se,opencart/catalog/model/account/id/update_info/websc-billing.php,yes,1,0,0,0,0,0,1,1,0,1
1575,http,www.govtech.com,dc/articles/cybersecurity-taking-a-proactive-approach-is-key.html,no,1,0,0,0,0,0,1,1,0,1
1576,http,encore.mountainview.gov,"iii/encore/recorddisplaypage,querycomponent.searchformcomponent.sdirect",no,1,0,0,0,0,0,1,1,0,1
1577,https,airtable.news,how-to-build-a-ux-research-system-that-runs-on-autopilot-1a9ff3f4c244,no,1,0,0,0,0,0,1,1,0,1
1578,http,delicatesses.cl,bankofamerica.com/security.php,yes,0,0,0,0,0,0,1,1,0,1
